acc1,acc2,acc3,acc4,acc5,acc6,acc7,acc8,acc9,acc10,acc11,acc12,acc13,acc14,acc15,simbology
31, 9, -10, 18, 14, 23, 21, 14, 20, 22, 15, 16, 22, 21, 8,Y
30, 9, -11, 19, 13, 23, 22, 14, 20, 24, 14, 17, 23, 21, 6,Y
31, 7, -12, 16, 13, 24, 20, 13, 21, 22, 14, 17, 23, 20, 8,Y
31, 10, -11, 18, 14, 24, 22, 14, 21, 24, 14, 17, 24, 21, 7,Y
31, 9, -11, 19, 13, 24, 22, 14, 21, 24, 14, 17, 24, 21, 7,Y
31, 5, -7, 15, 17, 23, 19, 18, 19, 21, 18, 16, 20, 24, 8,Y
31, 8, -11, 17, 15, 24, 20, 15, 21, 23, 15, 17, 23, 22, 8,Y
31, 9, -11, 18, 15, 24, 21, 15, 20, 23, 16, 17, 22, 22, 8,Y
31, 7, -11, 16, 15, 24, 20, 16, 21, 22, 16, 17, 22, 22, 8,Y
32, 9, -11, 17, 16, 24, 20, 16, 20, 22, 16, 17, 22, 23, 9,Y
32, 9, -11, 18, 15, 24, 21, 15, 21, 23, 16, 17, 21, 22, 8,Y
32, 8, -12, 17, 14, 24, 21, 14, 20, 23, 14, 16, 21, 21, 7,Y
31, 8, -10, 16, 17, 24, 21, 17, 21, 23, 17, 18, 20, 25, 8,Y
32, 10, -10, 16, 17, 23, 19, 17, 20, 21, 18, 17, 18, 24, 11,Y
31, 10, -11, 17, 16, 23, 20, 16, 20, 22, 17, 17, 19, 24, 9,Y
30, 8, -10, 17, 16, 23, 20, 15, 20, 23, 16, 16, 20, 24, 7,Y
31, 8, -10, 16, 16, 24, 20, 16, 20, 22, 17, 17, 20, 24, 7,Y
32, 9, -11, 16, 16, 24, 19, 16, 20, 22, 16, 17, 19, 23, 8,Y
32, 9, -10, 17, 17, 23, 20, 16, 20, 22, 17, 16, 19, 24, 8,Y
31, 9, -10, 16, 17, 23, 20, 17, 20, 22, 18, 17, 19, 25, 7,Y
32, 7, -10, 17, 17, 23, 20, 17, 19, 23, 17, 16, 19, 24, 7,Y
31, 8, -10, 16, 16, 24, 19, 17, 20, 22, 18, 17, 20, 24, 7,Y
30, 8, -9, 18, 16, 23, 21, 16, 19, 23, 17, 16, 19, 24, 8,Y
30, 7, -9, 16, 17, 23, 20, 17, 20, 22, 18, 16, 21, 25, 6,Y
30, 8, -9, 17, 17, 23, 20, 17, 19, 22, 18, 16, 20, 25, 8,Y
33, 9, -10, 17, 17, 23, 20, 17, 20, 22, 18, 16, 19, 24, 9,Y
31, 7, -10, 16, 17, 24, 20, 17, 20, 22, 17, 16, 19, 24, 8,Y
31, 7, -9, 16, 17, 23, 20, 17, 20, 22, 17, 16, 20, 24, 7,Y
33, 7, -11, 16, 16, 24, 20, 16, 20, 22, 17, 16, 19, 24, 7,Y
32, 10, -10, 16, 17, 24, 20, 17, 20, 22, 17, 17, 19, 24, 9,Y
30, 9, -10, 18, 16, 23, 20, 16, 20, 22, 17, 17, 19, 24, 9,Y
31, 8, -11, 17, 16, 23, 20, 16, 20, 22, 16, 16, 20, 23, 8,Y
30, 7, -10, 15, 17, 24, 20, 17, 20, 22, 18, 16, 21, 25, 7,Y
33, 8, -12, 17, 15, 25, 19, 16, 20, 20, 17, 17, 19, 23, 9,Y
31, 7, -10, 16, 16, 23, 20, 17, 20, 22, 18, 16, 20, 24, 8,Y
31, 7, -11, 16, 17, 24, 20, 17, 20, 22, 18, 17, 20, 25, 8,Y
33, 8, -12, 16, 16, 24, 19, 16, 21, 20, 17, 17, 19, 23, 10,Y
30, 7, -10, 16, 17, 24, 19, 17, 20, 22, 18, 17, 20, 24, 9,Y
31, 7, -10, 17, 17, 23, 20, 17, 19, 22, 18, 16, 20, 24, 9,Y
32, 6, -10, 16, 16, 24, 19, 17, 20, 21, 18, 17, 19, 24, 9,Y
32, 7, -11, 16, 16, 23, 20, 17, 20, 21, 17, 17, 20, 24, 9,Y
30, 8, -10, 16, 17, 23, 20, 17, 20, 21, 18, 17, 18, 23, 10,Y
31, 7, -10, 16, 17, 24, 20, 17, 20, 21, 19, 17, 20, 24, 10,Y
32, 9, -12, 16, 16, 24, 19, 16, 21, 20, 18, 17, 18, 23, 11,Y
32, 5, -11, 16, 16, 23, 19, 16, 20, 22, 17, 16, 20, 23, 9,Y
32, 6, -11, 16, 17, 24, 19, 17, 20, 22, 18, 17, 20, 24, 9,Y
32, 8, -12, 16, 17, 24, 18, 17, 20, 20, 18, 18, 18, 23, 11,Y
32, 8, -11, 17, 16, 24, 20, 16, 20, 21, 18, 17, 19, 23, 10,Y
34, 7, -11, 15, 16, 24, 19, 17, 20, 20, 18, 17, 19, 24, 10,Y
31, 7, -11, 15, 18, 23, 19, 18, 20, 21, 19, 17, 19, 25, 10,Y
31, 5, -11, 16, 17, 24, 20, 17, 20, 21, 18, 17, 17, 23, 12,Y
32, 6, -12, 16, 17, 24, 19, 17, 21, 21, 18, 17, 19, 24, 9,Y
32, 6, -12, 15, 16, 24, 18, 17, 21, 20, 18, 18, 18, 23, 11,Y
32, 4, -11, 15, 18, 23, 20, 18, 20, 21, 19, 16, 19, 25, 10,Y
32, 7, -12, 16, 17, 24, 19, 17, 21, 20, 18, 18, 17, 23, 12,Y
31, 5, -11, 15, 17, 24, 19, 18, 20, 20, 19, 17, 19, 24, 11,Y
32, 5, -11, 15, 17, 24, 19, 18, 20, 21, 19, 17, 19, 25, 10,Y
32, 5, -12, 15, 17, 24, 19, 17, 20, 21, 18, 17, 18, 24, 11,Y
32, 6, -12, 16, 17, 23, 19, 18, 20, 21, 18, 17, 18, 24, 11,Y
31, 6, -10, 16, 18, 23, 19, 18, 20, 21, 19, 17, 19, 25, 10,Y
31, 6, -11, 15, 17, 24, 19, 17, 20, 21, 19, 17, 18, 25, 10,Y
32, 6, -12, 15, 17, 24, 19, 18, 20, 21, 19, 17, 18, 25, 10,Y
32, 6, -12, 16, 18, 23, 19, 16, 20, 20, 17, 16, 17, 23, 12,Y
28, 4, -9, 16, 17, 23, 19, 17, 20, 21, 19, 17, 19, 25, 11,Y
30, 5, -10, 15, 19, 23, 20, 19, 19, 22, 21, 15, 20, 27, 8,Y
32, 9, -12, 15, 17, 24, 18, 18, 20, 20, 20, 17, 17, 25, 12,Y
32, 8, -14, 15, 14, 24, 19, 16, 19, 21, 19, 15, 17, 25, 12,Y
32, 6, -12, 15, 16, 24, 19, 17, 19, 22, 19, 16, 18, 25, 9,Y
32, 9, -12, 15, 18, 24, 18, 19, 19, 20, 21, 16, 18, 26, 11,Y
32, 5, -11, 13, 19, 24, 18, 19, 20, 19, 21, 17, 15, 26, 12,Y
30, 10, -16, 17, 13, 25, 20, 13, 21, 22, 15, 17, 20, 22, 11,Y
31, 4, -15, 15, 15, 25, 20, 15, 21, 22, 18, 17, 21, 24, 9,Y
30, 8, -16, 15, 12, 26, 19, 14, 22, 20, 16, 19, 20, 21, 12,Y
30, 8, -17, 16, 12, 26, 19, 13, 23, 21, 15, 19, 20, 21, 13,Y
28, 6, -17, 15, 12, 27, 19, 13, 23, 22, 15, 19, 22, 21, 11,Y
30, 7, -16, 16, 14, 26, 19, 15, 23, 21, 16, 19, 20, 22, 12,Y
30, 5, -11, 14, 17, 24, 18, 18, 21, 19, 20, 18, 17, 24, 15,Y
31, 4, -11, 13, 19, 24, 17, 20, 21, 19, 21, 18, 16, 25, 15,Y
30, 5, -14, 14, 15, 25, 18, 16, 22, 21, 18, 19, 19, 23, 13,Y
31, 2, -16, 12, 13, 27, 16, 15, 23, 19, 16, 21, 19, 21, 14,Y
29, 3, -15, 14, 15, 27, 18, 16, 23, 21, 17, 19, 21, 23, 12,Y
31, 5, -14, 15, 15, 26, 18, 16, 23, 19, 17, 20, 18, 22, 14,Y
28, 0, -17, 9, 13, 28, 12, 15, 26, 16, 16, 23, 18, 20, 18,Y
31, -1, -14, 9, 16, 27, 13, 18, 24, 15, 19, 22, 16, 22, 17,Y
30, -1, -15, 9, 15, 27, 13, 17, 24, 15, 18, 22, 16, 21, 17,Y
30, 0, -16, 11, 15, 27, 14, 16, 24, 17, 17, 22, 17, 22, 16,Y
29, 0, -13, 9, 15, 28, 13, 17, 24, 16, 18, 21, 17, 22, 17,Y
30, -1, -15, 9, 15, 28, 13, 17, 25, 15, 18, 22, 17, 21, 18,Y
30, -2, -15, 9, 15, 28, 13, 17, 24, 16, 18, 22, 17, 22, 17,Y
31, -2, -14, 9, 17, 27, 13, 18, 24, 16, 19, 21, 17, 23, 17,Y
30, -2, -14, 9, 16, 28, 13, 18, 24, 15, 18, 22, 16, 22, 17,Y
30, -2, -14, 9, 16, 27, 13, 18, 25, 15, 19, 22, 16, 22, 18,Y
30, -3, -14, 9, 16, 27, 13, 18, 24, 15, 18, 22, 17, 22, 17,Y
30, -1, -14, 9, 16, 28, 13, 18, 24, 15, 18, 22, 16, 22, 18,Y
30, -1, -14, 9, 16, 27, 13, 18, 24, 16, 18, 22, 16, 22, 18,Y
31, -1, -14, 10, 16, 27, 14, 18, 23, 17, 19, 21, 17, 23, 16,Y
30, -2, -14, 8, 16, 27, 12, 18, 24, 15, 18, 22, 16, 22, 17,Y
31, -2, -14, 8, 16, 27, 13, 18, 24, 15, 19, 22, 16, 22, 17,Y
31, 0, -14, 10, 16, 27, 14, 18, 24, 15, 19, 22, 16, 22, 17,Y
30, -1, -13, 9, 16, 27, 13, 17, 24, 16, 18, 22, 17, 22, 16,Y
30, -1, -13, 8, 16, 27, 13, 18, 24, 15, 18, 22, 15, 21, 17,Y
31, -2, -12, 11, 17, 26, 15, 18, 24, 18, 18, 21, 18, 23, 15,Y
30, -1, -14, 9, 17, 27, 14, 18, 24, 16, 19, 21, 16, 23, 17,Y
31, 0, -14, 9, 16, 27, 13, 18, 24, 15, 19, 22, 16, 22, 16,Y
31, -1, -14, 9, 17, 26, 14, 18, 24, 16, 19, 21, 16, 22, 16,Y
30, -1, -13, 9, 17, 27, 13, 18, 24, 15, 19, 22, 16, 22, 18,Y
31, -1, -14, 10, 16, 27, 13, 18, 24, 16, 18, 22, 17, 21, 16,Y
32, 1, -13, 32, 1, 3, 32, 5, 0, 24, 20, -4, 28, 17, 5,Z
31, 0, -12, 32, 1, 4, 32, 5, 0, 24, 21, -5, 27, 17, 4,Z
31, 0, -13, 32, 1, 4, 32, 5, -1, 24, 20, -5, 27, 17, 4,Z
32, 0, -13, 32, 1, 4, 32, 5, 0, 24, 21, -4, 28, 17, 5,Z
31, 0, -13, 32, 1, 3, 32, 5, 0, 24, 21, -4, 28, 17, 5,Z
31, 0, -12, 32, 1, 3, 32, 5, -1, 25, 21, -5, 28, 18, 4,Z
31, 1, -13, 32, 0, 3, 32, 5, 0, 24, 20, -4, 28, 17, 5,Z
31, 2, -13, 32, 1, 3, 32, 6, 0, 24, 21, -4, 27, 17, 6,Z
32, -2, -12, 32, 0, 4, 32, 4, 0, 25, 20, -5, 28, 17, 2,Z
31, 1, -13, 32, -1, 4, 32, 4, 0, 25, 20, -3, 28, 16, 5,Z
31, 0, -13, 32, -1, 4, 32, 4, 1, 25, 20, -4, 28, 16, 5,Z
31, 1, -13, 32, -1, 5, 32, 4, 1, 25, 20, -4, 28, 16, 5,Z
32, 1, -13, 32, 0, 4, 32, 4, 0, 25, 20, -4, 28, 16, 5,Z
31, 0, -13, 32, 0, 4, 32, 4, 1, 25, 19, -4, 28, 16, 4,Z
31, 0, -12, 32, 0, 4, 32, 4, 0, 25, 20, -4, 27, 16, 5,Z
31, 0, -13, 32, 0, 4, 32, 5, 1, 25, 20, -3, 28, 16, 5,Z
31, 0, -13, 32, 0, 4, 32, 4, 1, 25, 19, -3, 28, 16, 4,Z
31, 1, -14, 32, -1, 4, 32, 4, 1, 25, 19, -4, 28, 16, 4,Z
31, 1, -13, 32, 0, 4, 32, 5, 1, 25, 21, -4, 28, 17, 5,Z
31, 1, -14, 32, -1, 3, 32, 4, 1, 25, 20, -4, 28, 16, 4,Z
31, 1, -13, 32, -1, 4, 32, 4, 1, 25, 20, -4, 28, 17, 4,Z
31, 2, -13, 32, 0, 4, 32, 5, 1, 25, 20, -4, 28, 17, 5,Z
32, 1, -13, 32, 0, 4, 32, 4, 1, 25, 20, -4, 28, 16, 5,Z
31, 0, -13, 32, -1, 4, 32, 4, 1, 25, 20, -4, 28, 16, 4,Z
31, 1, -13, 32, 0, 4, 32, 4, 1, 25, 20, -4, 28, 16, 4,Z
32, 2, -13, 32, 1, 3, 32, 4, 0, 25, 19, -5, 28, 16, 3,Z
31, 1, -12, 32, 0, 4, 32, 4, -1, 25, 20, -5, 28, 17, 4,Z
30, -1, -12, 32, 0, 4, 32, 4, 1, 25, 20, -5, 28, 16, 3,Z
31, 1, -13, 32, 0, 4, 32, 4, 0, 25, 19, -5, 28, 16, 4,Z
31, 2, -13, 32, 1, 3, 32, 5, 0, 24, 21, -4, 28, 17, 5,Z
31, 1, -12, 33, 0, 3, 33, 4, 0, 25, 21, -4, 28, 17, 4,Z
31, 3, -13, 33, 0, 2, 33, 4, -1, 25, 19, -5, 27, 17, 3,Z
32, 1, -13, 32, 0, 4, 32, 5, 1, 25, 20, -4, 28, 16, 4,Z
30, 0, -13, 32, -1, 4, 32, 5, 1, 25, 20, -4, 27, 17, 4,Z
30, 0, -12, 32, 0, 4, 32, 6, 0, 25, 21, -4, 28, 18, 4,Z
30, 0, -12, 31, 1, 5, 32, 7, -1, 23, 20, -1, 27, 16, 5,Z
31, 1, -13, 32, 0, 3, 32, 6, -1, 24, 21, -3, 27, 18, 5,Z
31, 0, -13, 32, 0, 4, 32, 6, 1, 24, 21, -2, 27, 17, 6,Z
30, -2, -12, 32, -1, 5, 32, 6, 2, 24, 20, -2, 27, 18, 5,Z
30, 3, -12, 32, 0, 4, 32, 6, 0, 23, 20, -2, 26, 17, 5,Z
33, -1, -13, 31, -2, 7, 31, 4, 3, 25, 18, -3, 28, 17, 3,Z
30, 2, -12, 33, -1, 1, 32, 5, -1, 24, 20, -3, 26, 18, 5,Z
32, -1, -12, 32, -1, 2, 32, 5, -1, 24, 20, -4, 27, 18, 3,Z
30, -1, -12, 32, 0, 3, 32, 5, -1, 24, 20, -5, 27, 19, 3,Z
31, 2, -13, 32, -2, 1, 32, 4, -2, 24, 19, -5, 27, 17, 2,Z
31, -1, -11, 33, 0, -2, 32, 4, -4, 24, 20, -7, 27, 18, -1,Z
32, 2, -13, 33, -2, -2, 33, 3, -4, 25, 18, -7, 28, 18, -1,Z
30, 2, -12, 32, 0, 0, 32, 5, -3, 23, 20, -5, 27, 18, 2,Z
31, 3, -13, 32, -1, -1, 31, 3, -4, 24, 19, -7, 27, 17, 0,Z
31, 1, -12, 33, -1, -2, 32, 4, -4, 24, 20, -6, 27, 18, 2,Z
31, 2, -12, 32, 0, -2, 32, 4, -4, 24, 20, -6, 27, 19, 0,Z
31, 4, -13, 33, -1, -2, 32, 3, -4, 24, 20, -6, 27, 18, 1,Z
31, 2, -12, 32, 0, -2, 32, 4, -5, 24, 19, -7, 27, 18, 0,Z
31, 2, -13, 32, -1, -2, 32, 3, -4, 24, 19, -7, 27, 18, -1,Z
31, 2, -12, 32, -1, -1, 32, 4, -4, 24, 20, -7, 27, 18, 0,Z
30, 3, -14, 32, -3, -2, 31, 1, -5, 25, 17, -8, 27, 16, -1,Z
31, 1, -12, 32, 0, -2, 32, 4, -4, 23, 20, -6, 27, 18, 2,Z
32, -2, -9, 32, 4, 3, 32, 9, -2, 22, 24, -5, 26, 23, 3,Z
33, 1, -11, 33, 3, 0, 32, 8, -4, 22, 23, -5, 26, 20, 3,Z
31, 0, -11, 32, 0, 0, 32, 5, -3, 24, 21, -5, 27, 19, 2,Z
31, 0, -11, 32, 1, 1, 31, 5, -3, 23, 21, -6, 26, 19, 3,Z
31, -2, -10, 32, 1, 1, 31, 6, -3, 23, 21, -6, 26, 20, 2,Z
32, 0, -10, 32, 1, 0, 32, 6, -4, 23, 21, -6, 26, 20, 2,Z
32, 1, -11, 33, 2, -1, 32, 7, -4, 23, 22, -6, 26, 20, 2,Z
33, -1, -12, 32, 0, 1, 32, 5, -2, 23, 21, -5, 27, 18, 3,Z
31, 1, -12, 32, 0, -1, 32, 4, -4, 24, 20, -5, 27, 17, 3,Z
33, 1, -12, 32, 0, 1, 31, 6, -3, 23, 21, -6, 26, 19, 2,Z
31, 2, -12, 33, 1, -1, 32, 5, -3, 23, 21, -5, 27, 18, 3,Z
32, 0, -12, 32, 0, 3, 31, 5, -1, 24, 19, -5, 26, 18, 3,Z
33, 0, -13, 31, 0, 4, 31, 6, 0, 23, 20, -5, 27, 19, 3,Z
33, 0, -12, 31, -2, 4, 32, 5, -1, 24, 20, -5, 27, 19, 3,Z
33, 1, -11, 32, 0, 0, 32, 5, -4, 23, 20, -6, 27, 18, 1,Z
30, 7, -12, 33, 1, -2, 32, 4, -4, 23, 19, -6, 27, 17, 0,Z
32, 5, -12, 33, -1, -5, 32, 2, -8, 24, 17, -11, 27, 17, -5,Z
30, 4, -10, 30, 1, -2, 30, 5, -5, 24, 20, -9, 27, 19, -3,Z
30, 7, -13, 33, 0, -2, 33, 3, -7, 25, 19, -11, 27, 19, -4,Z
30, 5, -13, 31, -1, -2, 31, 3, -5, 24, 18, -10, 27, 18, -3,Z
29, 8, -16, 31, -2, -3, 31, 1, -6, 24, 17, -9, 26, 17, -2,Z
31, 2, -13, 32, 0, -2, 31, 4, -6, 23, 20, -11, 26, 20, -4,Z
25, 4, -11, 30, 1, -2, 30, 5, -6, 22, 19, -8, 26, 18, 0,Z
31, 2, -14, 33, 1, -1, 32, 6, -4, 23, 21, -8, 26, 20, -1,Z
32, 5, -11, 32, 5, -2, 31, 8, -5, 21, 22, -10, 25, 22, -1,Z
31, 7, -13, 32, 4, -2, 30, 7, -4, 22, 20, -8, 25, 20, -2,Z
30, 4, -13, 32, 3, -2, 31, 6, -5, 23, 20, -10, 25, 20, -3,Z
32, 3, -12, 32, 3, -1, 31, 7, -4, 22, 22, -8, 25, 21, 0,Z
31, 2, -11, 32, 4, 1, 31, 9, -4, 21, 23, -7, 25, 22, 1,Z
32, 3, -12, 32, 4, 0, 31, 8, -4, 21, 22, -7, 25, 21, 0,Z
31, 3, -12, 32, 4, 0, 31, 8, -4, 22, 22, -7, 25, 21, 1,Z
32, 2, -12, 32, 3, 1, 31, 8, -3, 21, 23, -6, 25, 21, 2,Z
32, 2, -12, 32, 4, 1, 31, 8, -4, 22, 23, -7, 25, 21, 2,Z
31, 2, -12, 32, 3, 1, 31, 7, -3, 22, 22, -7, 25, 20, 1,Z
32, 3, -13, 32, 3, 2, 31, 7, -3, 22, 22, -6, 25, 21, 2,Z
32, 2, -12, 32, 4, 1, 31, 8, -3, 21, 23, -6, 25, 21, 3,Z
32, 2, -12, 31, 4, 4, 30, 7, -1, 21, 22, -7, 25, 21, 2,Z
30, 5, -11, 31, 6, -2, 30, 8, -6, 21, 22, -9, 25, 20, -1,Z
30, 8, -11, 31, 4, -4, 30, 6, -8, 22, 21, -13, 26, 21, -6,Z
30, 8, -11, 31, 4, -6, 29, 6, -8, 22, 18, -12, 25, 19, -5,Z
31, 10, -9, 32, 1, -12, 30, 2, -17, 23, 17, -19, 25, 20, -12,Z
30, 15, -10, 30, 5, -10, 28, 6, -13, 21, 18, -15, 24, 20, -8,Z
30, 10, -10, 31, 3, -9, 30, 4, -12, 23, 17, -16, 26, 19, -8,Z
31, 10, -9, 31, 5, -6, 30, 6, -8, 25, 17, -12, 27, 18, -5,Z
31, 13, -10, 31, 4, -5, 30, 5, -7, 25, 17, -8, 28, 16, -2,Z
31, 13, -11, 31, 4, -3, 30, 5, -5, 24, 20, -6, 26, 17, 0,Z
30, 10, -10, 32, 3, -3, 31, 4, -6, 25, 19, -9, 28, 14, -6,Z
31, 12, -11, 32, 5, -4, 31, 6, -6, 24, 18, -9, 26, 19, -1,Z
32, 10, -10, 31, 3, -2, 31, 5, -5, 25, 18, -10, 25, 19, -1,Z
31, 10, -11, 32, 3, -3, 31, 5, -6, 25, 17, -10, 25, 19, -1,Z
31, 10, -10, 32, 4, -3, 31, 6, -6, 24, 18, -10, 24, 21, 0,Z
32, 9, -10, 32, 3, -3, 32, 5, -5, 25, 19, -10, 24, 23, 0,Z
32, 10, -9, 32, 3, -2, 31, 6, -5, 25, 18, -10, 24, 21, -2,Z
31, 9, -10, 32, 3, -2, 31, 5, -4, 24, 18, -9, 23, 21, 0,Z
30, 9, -8, 32, 4, -3, 31, 6, -6, 25, 18, -10, 24, 23, -2,Z
31, 8, -10, 32, 4, -2, 31, 6, -4, 25, 18, -10, 22, 21, 0,Z
30, 10, -9, 31, 5, -2, 31, 7, -4, 24, 18, -9, 25, 17, 0,Z
30, 10, -8, 32, 5, -2, 31, 7, -5, 25, 18, -8, 27, 19, -1,Z
32, 9, -9, 32, 5, -2, 31, 7, -4, 27, 20, -7, 27, 19, 2,Z
32, 9, -9, 32, 6, -2, 30, 8, -4, 24, 20, -5, 27, 17, 2,Z
31, 10, -9, 32, 6, -1, 31, 8, -4, 24, 20, -5, 27, 17, 3,Z
32, 8, -9, 32, 5, -2, 31, 7, -5, 25, 20, -6, 27, 18, -1,Z
32, 9, -8, 31, 6, -2, 30, 8, -4, 25, 18, -5, 27, 16, 1,Z
31, 10, -7, 30, 7, 0, 32, 6, -6, 24, 20, -5, 27, 17, 2,Z
33, 9, -8, 32, 4, 0, 30, 7, -4, 25, 20, -5, 27, 17, 2,Z
32, 8, -7, 32, 2, -1, 31, 9, -4, 24, 20, -5, 27, 17, 3,Z
32, 9, -7, 33, 2, -2, 30, 10, -4, 24, 20, -5, 27, 17, 3,Z
32, 7, -8, 34, 0, -2, 31, 9, -4, 25, 19, -5, 28, 17, 2,Z
32, 9, -8, 32, 1, 0, 30, 10, -4, 24, 20, -5, 27, 17, 3,Z
31, 8, -7, 32, 1, 0, 30, 10, -4, 25, 20, -5, 28, 18, 2,Z
33, 9, -8, 32, 1, 1, 30, 10, -4, 25, 20, -5, 28, 17, 2,Z
33, 9, -8, 33, 2, 1, 32, 9, -4, 26, 18, -5, 28, 16, 2,Z
32, 9, -7, 32, 0, 3, 31, 9, -3, 26, 19, -5, 28, 15, 2,Z
32, 10, -7, 31, 1, 3, 30, 11, -1, 25, 20, -4, 28, 16, 3,Z
30, 9, -5, 29, 3, 7, 31, 8, -1, 27, 19, -4, 29, 16, 1,Z
32, 10, -7, 31, 6, 5, 30, 9, 1, 27, 17, -2, 29, 14, 2,Z
32, 9, -5, 32, 7, 4, 31, 11, 1, 28, 17, -2, 29, 14, 2,Z
31, 9, -3, 33, 6, 1, 32, 8, -2, 27, 16, -2, 29, 13, 3,Z
31, 9, -4, 33, 6, 0, 31, 8, -2, 27, 19, -5, 28, 11, 1,Z
33, 9, -6, 32, 6, 2, 31, 10, -2, 23, 22, -2, 26, 18, 4,Z
31, 4, -3, 33, 4, 0, 32, 6, -4, 26, 21, -7, 27, 19, -1,Z
34, 8, -6, 31, 7, 0, 30, 11, -2, 21, 23, -4, 26, 23, 4,Z
33, 7, -6, 33, 6, -2, 32, 9, -4, 23, 22, -5, 24, 21, 2,Z
33, 7, -5, 32, 6, -2, 30, 9, -4, 22, 21, -7, 24, 22, -1,Z
35, 6, -5, 31, 7, 2, 32, 11, -4, 20, 23, -3, 23, 22, 5,Z
30, 5, -2, 33, 7, -2, 31, 10, -6, 21, 23, -7, 24, 23, 0,Z
33, 10, -12, 32, 7, -2, 30, 11, -5, 19, 21, -5, 25, 25, 0,Z
32, 3, -10, 31, 7, -1, 30, 10, -5, 21, 22, -7, 23, 24, 1,Z
32, 6, -8, 32, 10, -2, 30, 14, -6, 18, 26, -6, 22, 25, 5,Z
30, 4, -11, 31, 8, 0, 30, 11, -4, 20, 24, -6, 24, 24, 2,Z
27, 0, -8, 31, 8, -1, 30, 12, -5, 21, 25, -7, 25, 25, 3,Z
30, 5, -16, 33, 3, -1, 31, 8, -4, 22, 22, -5, 25, 20, 5,Z
30, 5, -18, 32, 2, 1, 31, 7, -2, 22, 21, -2, 25, 18, 6,Z
27, 1, -19, 32, -2, 1, 31, 4, -1, 25, 19, -2, 28, 16, 6,Z
29, 3, -17, 33, 1, -1, 32, 5, -4, 24, 20, -5, 27, 18, 4,Z
29, 2, -18, 32, 0, 2, 31, 5, -2, 25, 21, -5, 23, 18, 5,Z
27, 2, -17, 32, 1, 2, 32, 6, -2, 25, 21, -5, 28, 19, 5,Z
29, 2, -17, 33, 1, 0, 32, 6, -3, 24, 21, -4, 28, 17, 5,Z
30, 2, -17, 33, 1, 1, 32, 6, -3, 24, 20, -3, 27, 17, 5,Z
28, 1, -18, 32, -1, 2, 31, 5, 0, 25, 20, -5, 28, 17, 4,Z
30, 2, -16, 32, 2, 1, 31, 7, -2, 24, 21, -5, 27, 19, 4,Z
30, 2, -17, 32, 3, 2, 31, 7, -1, 23, 20, -3, 29, 18, 4,Z
30, 4, -17, 33, 2, -1, 32, 6, -3, 23, 20, -2, 27, 17, 5,Z
29, 2, -16, 32, 3, 1, 31, 7, -2, 23, 21, -3, 27, 18, 6,Z
30, 4, -16, 32, 2, 0, 32, 6, -2, 23, 21, -4, 27, 17, 6,Z
29, 3, -15, 31, 3, 1, 31, 7, -2, 23, 22, -4, 27, 19, 5,Z
30, 4, -16, 32, 2, 0, 31, 6, -3, 24, 21, -4, 27, 18, 5,Z
30, 3, -15, 32, 4, 1, 31, 8, -2, 23, 22, -2, 26, 18, 6,Z
31, 3, -16, 32, 1, 0, 32, 7, -2, 24, 21, -3, 27, 18, 5,Z
31, 3, -15, 32, 3, 1, 32, 7, -3, 24, 21, -5, 27, 19, 3,Z
29, 15, 2, 25, 1, 21, 32, 3, -3, 29, 12, 6, 29, 2, 16,*
30, 15, 1, 26, 0, 21, 32, 2, -3, 30, 11, 7, 29, 2, 16,*
30, 16, 2, 26, 1, 21, 32, 3, -2, 29, 12, 7, 29, 2, 16,*
29, 15, 3, 26, 1, 21, 32, 2, -3, 30, 12, 7, 29, 2, 16,*
29, 16, 3, 25, 2, 21, 32, 3, -3, 29, 13, 7, 30, 2, 16,*
29, 15, 2, 25, 1, 21, 32, 3, -2, 29, 11, 7, 29, 2, 16,*
30, 15, 3, 26, 1, 21, 32, 2, -3, 29, 12, 7, 30, 2, 16,*
30, 14, 3, 26, 1, 21, 32, 2, -4, 29, 12, 8, 28, 2, 17,*
30, 16, 2, 27, 1, 20, 33, 1, -4, 29, 11, 9, 29, 1, 16,*
29, 18, 3, 26, 2, 19, 31, 3, -4, 27, 12, 9, 28, 1, 17,*
28, 17, 4, 26, 3, 18, 31, 5, -4, 26, 13, 8, 29, 1, 16,*
29, 20, 5, 27, 4, 19, 32, 4, -4, 30, 12, 7, 28, 2, 16,*
28, 19, 2, 21, 2, 28, 30, 2, -1, 30, 12, 8, 28, -1, 15,*
31, 11, 12, 25, 4, 22, 33, 3, -3, 29, 11, 10, 30, -2, 16,*
28, 14, 11, 22, 6, 24, 33, 3, 0, 29, 12, 10, 28, 0, 17,*
31, 10, 10, 20, 4, 25, 32, 3, 2, 29, 11, 10, 27, 0, 18,*
32, 10, 10, 18, 1, 26, 32, 2, 4, 26, 12, 12, 27, 0, 19,*
31, 7, 9, 21, 1, 26, 33, 3, 0, 28, 12, 12, 28, -1, 18,*
32, 8, 9, 22, 0, 26, 33, 4, 0, 30, 11, 10, 28, 0, 19,*
32, 8, 8, 19, 2, 25, 30, 6, 1, 25, 15, 9, 26, 4, 20,*
32, 4, 10, 20, 2, 27, 33, 4, 0, 28, 15, 9, 28, 3, 19,*
33, 9, 8, 20, 1, 27, 32, 5, 2, 26, 14, 10, 24, 1, 21,*
33, 7, 9, 20, 1, 27, 32, 5, 1, 27, 14, 10, 25, 2, 20,*
